Number,Name,Time,Stands,Cluster
36,ST. STEPHEN'S GREEN EAST,01:00:00,31.709511568123393,3
36,ST. STEPHEN'S GREEN EAST,01:10:00,31.716494845360824,3
36,ST. STEPHEN'S GREEN EAST,01:20:00,31.73007712082262,3
36,ST. STEPHEN'S GREEN EAST,01:30:00,31.711340206185568,3
36,ST. STEPHEN'S GREEN EAST,01:40:00,31.70876288659794,3
36,ST. STEPHEN'S GREEN EAST,01:50:00,31.701799485861184,3
36,ST. STEPHEN'S GREEN EAST,02:00:00,31.643229166666668,3
36,ST. STEPHEN'S GREEN EAST,02:10:00,31.630208333333332,3
36,ST. STEPHEN'S GREEN EAST,02:20:00,31.629820051413883,3
36,ST. STEPHEN'S GREEN EAST,02:30:00,31.635897435897437,3
36,ST. STEPHEN'S GREEN EAST,02:40:00,31.635897435897437,3
36,ST. STEPHEN'S GREEN EAST,02:50:00,31.657289002557544,3
36,ST. STEPHEN'S GREEN EAST,03:00:00,31.696658097686374,3
36,ST. STEPHEN'S GREEN EAST,03:10:00,31.696891191709845,3
36,ST. STEPHEN'S GREEN EAST,03:20:00,31.657289002557544,3
36,ST. STEPHEN'S GREEN EAST,03:30:00,31.7,3
36,ST. STEPHEN'S GREEN EAST,03:40:00,31.676923076923078,3
36,ST. STEPHEN'S GREEN EAST,03:50:00,31.657289002557544,3
36,ST. STEPHEN'S GREEN EAST,04:00:00,31.66751918158568,3
36,ST. STEPHEN'S GREEN EAST,04:10:00,31.660668380462724,3
36,ST. STEPHEN'S GREEN EAST,04:20:00,31.64781491002571,3
36,ST. STEPHEN'S GREEN EAST,04:30:00,31.64781491002571,3
36,ST. STEPHEN'S GREEN EAST,04:40:00,31.353846153846153,3
36,ST. STEPHEN'S GREEN EAST,04:50:00,31.162371134020617,3
36,ST. STEPHEN'S GREEN EAST,05:00:00,31.23116883116883,3
36,ST. STEPHEN'S GREEN EAST,05:10:00,31.01566579634465,3
36,ST. STEPHEN'S GREEN EAST,05:20:00,30.85378590078329,3
36,ST. STEPHEN'S GREEN EAST,05:30:00,30.794805194805196,3
36,ST. STEPHEN'S GREEN EAST,05:40:00,30.322916666666668,3
36,ST. STEPHEN'S GREEN EAST,05:50:00,29.723237597911226,3
36,ST. STEPHEN'S GREEN EAST,06:00:00,29.2853470437018,3
36,ST. STEPHEN'S GREEN EAST,06:10:00,29.18717948717949,3
36,ST. STEPHEN'S GREEN EAST,06:20:00,29.034031413612567,3
36,ST. STEPHEN'S GREEN EAST,06:30:00,28.82901554404145,3
36,ST. STEPHEN'S GREEN EAST,06:40:00,28.25515463917526,3
36,ST. STEPHEN'S GREEN EAST,06:50:00,27.258485639686683,3
36,ST. STEPHEN'S GREEN EAST,07:00:00,26.04935064935065,3
36,ST. STEPHEN'S GREEN EAST,07:10:00,24.961340206185568,3
36,ST. STEPHEN'S GREEN EAST,07:20:00,24.025706940874034,3
36,ST. STEPHEN'S GREEN EAST,07:30:00,22.8828125,3
36,ST. STEPHEN'S GREEN EAST,07:40:00,22.002583979328165,3
36,ST. STEPHEN'S GREEN EAST,07:50:00,20.969151670951156,3
36,ST. STEPHEN'S GREEN EAST,08:00:00,19.342710997442456,3
36,ST. STEPHEN'S GREEN EAST,08:10:00,18.166666666666668,3
36,ST. STEPHEN'S GREEN EAST,08:20:00,17.322997416020673,3
36,ST. STEPHEN'S GREEN EAST,08:30:00,16.88860103626943,3
36,ST. STEPHEN'S GREEN EAST,08:40:00,16.072164948453608,3
36,ST. STEPHEN'S GREEN EAST,08:50:00,15.301298701298702,3
36,ST. STEPHEN'S GREEN EAST,09:00:00,14.877237851662404,3
36,ST. STEPHEN'S GREEN EAST,09:10:00,14.496143958868895,3
36,ST. STEPHEN'S GREEN EAST,09:20:00,14.2578125,3
36,ST. STEPHEN'S GREEN EAST,09:30:00,14.22715404699739,3
36,ST. STEPHEN'S GREEN EAST,09:40:00,14.18041237113402,3
36,ST. STEPHEN'S GREEN EAST,09:50:00,14.198433420365536,3
36,ST. STEPHEN'S GREEN EAST,10:00:00,13.91906005221932,3
36,ST. STEPHEN'S GREEN EAST,10:10:00,14.20103092783505,3
36,ST. STEPHEN'S GREEN EAST,10:20:00,14.401041666666666,3
36,ST. STEPHEN'S GREEN EAST,10:30:00,14.197916666666666,3
36,ST. STEPHEN'S GREEN EAST,10:40:00,14.321148825065274,3
36,ST. STEPHEN'S GREEN EAST,10:50:00,13.987113402061855,3
36,ST. STEPHEN'S GREEN EAST,11:00:00,13.974160206718347,3
36,ST. STEPHEN'S GREEN EAST,11:10:00,13.984415584415585,3
36,ST. STEPHEN'S GREEN EAST,11:20:00,13.779792746113989,3
36,ST. STEPHEN'S GREEN EAST,11:30:00,14.119791666666666,3
36,ST. STEPHEN'S GREEN EAST,11:40:00,14.420103092783505,3
36,ST. STEPHEN'S GREEN EAST,11:50:00,14.301546391752577,3
36,ST. STEPHEN'S GREEN EAST,12:00:00,14.248062015503876,3
36,ST. STEPHEN'S GREEN EAST,12:10:00,14.50642673521851,3
36,ST. STEPHEN'S GREEN EAST,12:20:00,14.548302872062663,3
36,ST. STEPHEN'S GREEN EAST,12:30:00,14.534704370179949,3
36,ST. STEPHEN'S GREEN EAST,12:40:00,14.739018087855298,3
36,ST. STEPHEN'S GREEN EAST,12:50:00,14.506459948320414,3
36,ST. STEPHEN'S GREEN EAST,13:00:00,14.629820051413882,3
36,ST. STEPHEN'S GREEN EAST,13:10:00,14.643589743589743,3
36,ST. STEPHEN'S GREEN EAST,13:20:00,14.39119170984456,3
36,ST. STEPHEN'S GREEN EAST,13:30:00,14.387596899224807,3
36,ST. STEPHEN'S GREEN EAST,13:40:00,14.603626943005182,3
36,ST. STEPHEN'S GREEN EAST,13:50:00,14.275324675324676,3
36,ST. STEPHEN'S GREEN EAST,14:00:00,14.320512820512821,3
36,ST. STEPHEN'S GREEN EAST,14:10:00,14.284595300261097,3
36,ST. STEPHEN'S GREEN EAST,14:20:00,14.025906735751295,3
36,ST. STEPHEN'S GREEN EAST,14:30:00,14.182767624020888,3
36,ST. STEPHEN'S GREEN EAST,14:40:00,14.443864229765014,3
36,ST. STEPHEN'S GREEN EAST,14:50:00,14.389175257731958,3
36,ST. STEPHEN'S GREEN EAST,15:00:00,14.909090909090908,3
36,ST. STEPHEN'S GREEN EAST,15:10:00,15.397402597402598,3
36,ST. STEPHEN'S GREEN EAST,15:20:00,16.0,3
36,ST. STEPHEN'S GREEN EAST,15:30:00,16.563157894736843,3
36,ST. STEPHEN'S GREEN EAST,15:40:00,17.307291666666668,3
36,ST. STEPHEN'S GREEN EAST,15:50:00,17.870801033591732,3
36,ST. STEPHEN'S GREEN EAST,16:00:00,19.214470284237727,3
36,ST. STEPHEN'S GREEN EAST,16:10:00,20.34536082474227,3
36,ST. STEPHEN'S GREEN EAST,16:20:00,21.335897435897436,3
36,ST. STEPHEN'S GREEN EAST,16:30:00,22.832474226804123,3
36,ST. STEPHEN'S GREEN EAST,16:40:00,24.06201550387597,3
36,ST. STEPHEN'S GREEN EAST,16:50:00,24.98714652956298,3
36,ST. STEPHEN'S GREEN EAST,17:00:00,26.059431524547804,3
36,ST. STEPHEN'S GREEN EAST,17:10:00,26.6340206185567,3
36,ST. STEPHEN'S GREEN EAST,17:20:00,27.00518134715026,3
36,ST. STEPHEN'S GREEN EAST,17:30:00,27.702564102564104,3
36,ST. STEPHEN'S GREEN EAST,17:40:00,28.388746803069054,3
36,ST. STEPHEN'S GREEN EAST,17:50:00,28.77777777777778,3
36,ST. STEPHEN'S GREEN EAST,18:00:00,28.822164948453608,3
36,ST. STEPHEN'S GREEN EAST,18:10:00,28.95876288659794,3
36,ST. STEPHEN'S GREEN EAST,18:20:00,28.866323907455012,3
36,ST. STEPHEN'S GREEN EAST,18:30:00,28.97911227154047,3
36,ST. STEPHEN'S GREEN EAST,18:40:00,29.07792207792208,3
36,ST. STEPHEN'S GREEN EAST,18:50:00,29.138020833333332,3
36,ST. STEPHEN'S GREEN EAST,19:00:00,29.283116883116882,3
36,ST. STEPHEN'S GREEN EAST,19:10:00,29.128205128205128,3
36,ST. STEPHEN'S GREEN EAST,19:20:00,29.10909090909091,3
36,ST. STEPHEN'S GREEN EAST,19:30:00,29.104166666666668,3
36,ST. STEPHEN'S GREEN EAST,19:40:00,29.26892950391645,3
36,ST. STEPHEN'S GREEN EAST,19:50:00,29.46529562982005,3
36,ST. STEPHEN'S GREEN EAST,20:00:00,29.545931758530184,3
36,ST. STEPHEN'S GREEN EAST,20:10:00,29.74867724867725,3
36,ST. STEPHEN'S GREEN EAST,20:20:00,29.923884514435695,3
36,ST. STEPHEN'S GREEN EAST,20:30:00,29.9296875,3
36,ST. STEPHEN'S GREEN EAST,20:40:00,29.976683937823836,3
36,ST. STEPHEN'S GREEN EAST,20:50:00,29.950391644908617,3
36,ST. STEPHEN'S GREEN EAST,21:00:00,30.059431524547804,3
36,ST. STEPHEN'S GREEN EAST,21:10:00,30.002597402597402,3
36,ST. STEPHEN'S GREEN EAST,21:20:00,30.365079365079364,3
36,ST. STEPHEN'S GREEN EAST,21:30:00,30.25194805194805,3
36,ST. STEPHEN'S GREEN EAST,21:40:00,30.130548302872064,3
36,ST. STEPHEN'S GREEN EAST,21:50:00,30.157894736842106,3
36,ST. STEPHEN'S GREEN EAST,22:00:00,30.2720207253886,3
36,ST. STEPHEN'S GREEN EAST,22:10:00,30.426315789473684,3
36,ST. STEPHEN'S GREEN EAST,22:20:00,30.46875,3
36,ST. STEPHEN'S GREEN EAST,22:30:00,30.687002652519894,3
36,ST. STEPHEN'S GREEN EAST,22:40:00,30.822916666666668,3
36,ST. STEPHEN'S GREEN EAST,22:50:00,30.994791666666668,3
36,ST. STEPHEN'S GREEN EAST,23:00:00,31.04736842105263,3
36,ST. STEPHEN'S GREEN EAST,23:10:00,31.166666666666668,3
36,ST. STEPHEN'S GREEN EAST,23:20:00,31.27466666666667,3
36,ST. STEPHEN'S GREEN EAST,23:30:00,31.337662337662337,3
36,ST. STEPHEN'S GREEN EAST,23:40:00,31.409326424870468,3
36,ST. STEPHEN'S GREEN EAST,23:50:00,31.541450777202073,3
37,ST. STEPHEN'S GREEN SOUTH,00:00:00,23.198433420365536,3
37,ST. STEPHEN'S GREEN SOUTH,00:10:00,23.308900523560208,3
37,ST. STEPHEN'S GREEN SOUTH,00:20:00,23.42105263157895,3
37,ST. STEPHEN'S GREEN SOUTH,00:30:00,23.368831168831168,3
37,ST. STEPHEN'S GREEN SOUTH,00:40:00,23.360103626943005,3
37,ST. STEPHEN'S GREEN SOUTH,00:50:00,23.361979166666668,3
37,ST. STEPHEN'S GREEN SOUTH,01:00:00,23.432642487046632,3
37,ST. STEPHEN'S GREEN SOUTH,01:10:00,23.430051813471504,3
37,ST. STEPHEN'S GREEN SOUTH,01:20:00,23.441860465116278,3
37,ST. STEPHEN'S GREEN SOUTH,01:30:00,23.467532467532468,3
37,ST. STEPHEN'S GREEN SOUTH,01:40:00,23.439276485788113,3
37,ST. STEPHEN'S GREEN SOUTH,01:50:00,23.392207792207792,3
37,ST. STEPHEN'S GREEN SOUTH,02:00:00,23.391752577319586,3
37,ST. STEPHEN'S GREEN SOUTH,02:10:00,23.39005235602094,3
37,ST. STEPHEN'S GREEN SOUTH,02:20:00,23.408854166666668,3
37,ST. STEPHEN'S GREEN SOUTH,02:30:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,02:40:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,02:50:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,03:00:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,03:10:00,23.48311688311688,3
37,ST. STEPHEN'S GREEN SOUTH,03:20:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,03:30:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,03:40:00,23.42077922077922,3
37,ST. STEPHEN'S GREEN SOUTH,03:50:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,04:00:00,23.45077720207254,3
37,ST. STEPHEN'S GREEN SOUTH,04:10:00,23.462337662337664,3
37,ST. STEPHEN'S GREEN SOUTH,04:20:00,23.479166666666668,3
37,ST. STEPHEN'S GREEN SOUTH,04:30:00,23.435233160621763,3
37,ST. STEPHEN'S GREEN SOUTH,04:40:00,23.4559585492228,3
37,ST. STEPHEN'S GREEN SOUTH,04:50:00,23.496083550913838,3
37,ST. STEPHEN'S GREEN SOUTH,05:00:00,23.589005235602095,3
37,ST. STEPHEN'S GREEN SOUTH,05:10:00,23.475324675324675,3
37,ST. STEPHEN'S GREEN SOUTH,05:20:00,23.4140625,3
37,ST. STEPHEN'S GREEN SOUTH,05:30:00,23.397402597402596,3
37,ST. STEPHEN'S GREEN SOUTH,05:40:00,23.392207792207792,3
37,ST. STEPHEN'S GREEN SOUTH,05:50:00,23.313471502590673,3
37,ST. STEPHEN'S GREEN SOUTH,06:00:00,23.4453125,3
37,ST. STEPHEN'S GREEN SOUTH,06:10:00,23.408376963350786,3
37,ST. STEPHEN'S GREEN SOUTH,06:20:00,23.310880829015545,3
37,ST. STEPHEN'S GREEN SOUTH,06:30:00,23.1994750656168,3
37,ST. STEPHEN'S GREEN SOUTH,06:40:00,22.854881266490764,3
37,ST. STEPHEN'S GREEN SOUTH,06:50:00,22.411140583554378,3
37,ST. STEPHEN'S GREEN SOUTH,07:00:00,22.298429319371728,3
37,ST. STEPHEN'S GREEN SOUTH,07:10:00,21.789610389610388,3
37,ST. STEPHEN'S GREEN SOUTH,07:20:00,21.210389610389612,3
37,ST. STEPHEN'S GREEN SOUTH,07:30:00,20.981627296587927,3
37,ST. STEPHEN'S GREEN SOUTH,07:40:00,20.918848167539267,3
37,ST. STEPHEN'S GREEN SOUTH,07:50:00,21.179220779220778,3
37,ST. STEPHEN'S GREEN SOUTH,08:00:00,20.53886010362694,3
37,ST. STEPHEN'S GREEN SOUTH,08:10:00,20.11627906976744,3
37,ST. STEPHEN'S GREEN SOUTH,08:20:00,19.64857881136951,3
37,ST. STEPHEN'S GREEN SOUTH,08:30:00,19.265463917525775,3
37,ST. STEPHEN'S GREEN SOUTH,08:40:00,19.115089514066497,3
37,ST. STEPHEN'S GREEN SOUTH,08:50:00,19.31958762886598,3
37,ST. STEPHEN'S GREEN SOUTH,09:00:00,19.190104166666668,3
37,ST. STEPHEN'S GREEN SOUTH,09:10:00,18.832474226804123,3
37,ST. STEPHEN'S GREEN SOUTH,09:20:00,18.74102564102564,3
37,ST. STEPHEN'S GREEN SOUTH,09:30:00,18.55012853470437,3
37,ST. STEPHEN'S GREEN SOUTH,09:40:00,18.2279792746114,3
37,ST. STEPHEN'S GREEN SOUTH,09:50:00,18.033766233766233,3
37,ST. STEPHEN'S GREEN SOUTH,10:00:00,17.952879581151834,3
37,ST. STEPHEN'S GREEN SOUTH,10:10:00,17.861182519280206,3
37,ST. STEPHEN'S GREEN SOUTH,10:20:00,17.70984455958549,3
37,ST. STEPHEN'S GREEN SOUTH,10:30:00,17.8,3
37,ST. STEPHEN'S GREEN SOUTH,10:40:00,17.55012853470437,3
37,ST. STEPHEN'S GREEN SOUTH,10:50:00,17.578811369509044,3
37,ST. STEPHEN'S GREEN SOUTH,11:00:00,17.6,3
37,ST. STEPHEN'S GREEN SOUTH,11:10:00,17.588541666666668,3
37,ST. STEPHEN'S GREEN SOUTH,11:20:00,17.461340206185568,3
37,ST. STEPHEN'S GREEN SOUTH,11:30:00,17.428198433420366,3
37,ST. STEPHEN'S GREEN SOUTH,11:40:00,17.533854166666668,3
37,ST. STEPHEN'S GREEN SOUTH,11:50:00,17.664082687338503,3
37,ST. STEPHEN'S GREEN SOUTH,12:00:00,17.614987080103358,3
37,ST. STEPHEN'S GREEN SOUTH,12:10:00,17.77777777777778,3
37,ST. STEPHEN'S GREEN SOUTH,12:20:00,17.753280839895012,3
37,ST. STEPHEN'S GREEN SOUTH,12:30:00,17.506459948320412,3
37,ST. STEPHEN'S GREEN SOUTH,12:40:00,17.590551181102363,3
37,ST. STEPHEN'S GREEN SOUTH,12:50:00,17.488431876606683,3
37,ST. STEPHEN'S GREEN SOUTH,13:00:00,17.440414507772022,3
37,ST. STEPHEN'S GREEN SOUTH,13:10:00,17.278215223097114,3
37,ST. STEPHEN'S GREEN SOUTH,13:20:00,17.192612137203167,3
37,ST. STEPHEN'S GREEN SOUTH,13:30:00,17.328981723237597,3
37,ST. STEPHEN'S GREEN SOUTH,13:40:00,17.172680412371133,3
37,ST. STEPHEN'S GREEN SOUTH,13:50:00,17.083116883116883,3
37,ST. STEPHEN'S GREEN SOUTH,14:00:00,17.095115681233935,3
37,ST. STEPHEN'S GREEN SOUTH,14:10:00,17.18537859007833,3
37,ST. STEPHEN'S GREEN SOUTH,14:20:00,17.081364829396325,3
37,ST. STEPHEN'S GREEN SOUTH,14:30:00,17.156657963446474,3
37,ST. STEPHEN'S GREEN SOUTH,14:40:00,17.145077720207254,3
37,ST. STEPHEN'S GREEN SOUTH,14:50:00,17.0,3
37,ST. STEPHEN'S GREEN SOUTH,15:00:00,17.04639175257732,3
37,ST. STEPHEN'S GREEN SOUTH,15:10:00,17.213541666666668,3
37,ST. STEPHEN'S GREEN SOUTH,15:20:00,17.443271767810025,3
37,ST. STEPHEN'S GREEN SOUTH,15:30:00,17.67801047120419,3
37,ST. STEPHEN'S GREEN SOUTH,15:40:00,17.93979057591623,3
37,ST. STEPHEN'S GREEN SOUTH,15:50:00,17.924479166666668,3
37,ST. STEPHEN'S GREEN SOUTH,16:00:00,18.339425587467364,3
37,ST. STEPHEN'S GREEN SOUTH,16:10:00,18.754569190600524,3
37,ST. STEPHEN'S GREEN SOUTH,16:20:00,19.058201058201057,3
37,ST. STEPHEN'S GREEN SOUTH,16:30:00,19.7265625,3
37,ST. STEPHEN'S GREEN SOUTH,16:40:00,20.322916666666668,3
37,ST. STEPHEN'S GREEN SOUTH,16:50:00,20.545219638242894,3
37,ST. STEPHEN'S GREEN SOUTH,17:00:00,21.046511627906977,3
37,ST. STEPHEN'S GREEN SOUTH,17:10:00,21.550387596899224,3
37,ST. STEPHEN'S GREEN SOUTH,17:20:00,21.851174934725847,3
37,ST. STEPHEN'S GREEN SOUTH,17:30:00,22.231770833333332,3
37,ST. STEPHEN'S GREEN SOUTH,17:40:00,22.43455497382199,3
37,ST. STEPHEN'S GREEN SOUTH,17:50:00,22.63157894736842,3
37,ST. STEPHEN'S GREEN SOUTH,18:00:00,22.607235142118864,3
37,ST. STEPHEN'S GREEN SOUTH,18:10:00,22.58656330749354,3
37,ST. STEPHEN'S GREEN SOUTH,18:20:00,22.58839050131926,3
37,ST. STEPHEN'S GREEN SOUTH,18:30:00,22.677083333333332,3
37,ST. STEPHEN'S GREEN SOUTH,18:40:00,22.598958333333332,3
37,ST. STEPHEN'S GREEN SOUTH,18:50:00,22.456692913385826,3
37,ST. STEPHEN'S GREEN SOUTH,19:00:00,22.532637075718014,3
37,ST. STEPHEN'S GREEN SOUTH,19:10:00,22.443569553805773,3
37,ST. STEPHEN'S GREEN SOUTH,19:20:00,22.66839378238342,3
37,ST. STEPHEN'S GREEN SOUTH,19:30:00,22.689922480620154,3
37,ST. STEPHEN'S GREEN SOUTH,19:40:00,22.817708333333332,3
37,ST. STEPHEN'S GREEN SOUTH,19:50:00,22.643979057591622,3
37,ST. STEPHEN'S GREEN SOUTH,20:00:00,22.7421875,3
37,ST. STEPHEN'S GREEN SOUTH,20:10:00,22.72020725388601,3
37,ST. STEPHEN'S GREEN SOUTH,20:20:00,22.748031496062993,3
37,ST. STEPHEN'S GREEN SOUTH,20:30:00,22.841269841269842,3
37,ST. STEPHEN'S GREEN SOUTH,20:40:00,22.79736842105263,3
37,ST. STEPHEN'S GREEN SOUTH,20:50:00,22.75195822454308,3
37,ST. STEPHEN'S GREEN SOUTH,21:00:00,22.553805774278214,3
37,ST. STEPHEN'S GREEN SOUTH,21:10:00,22.55702917771883,3
37,ST. STEPHEN'S GREEN SOUTH,21:20:00,22.510526315789473,3
37,ST. STEPHEN'S GREEN SOUTH,21:30:00,22.54922279792746,3
37,ST. STEPHEN'S GREEN SOUTH,21:40:00,22.607329842931936,3
37,ST. STEPHEN'S GREEN SOUTH,21:50:00,22.427440633245382,3
37,ST. STEPHEN'S GREEN SOUTH,22:00:00,22.409574468085108,3
37,ST. STEPHEN'S GREEN SOUTH,22:10:00,22.58839050131926,3
37,ST. STEPHEN'S GREEN SOUTH,22:20:00,22.78590078328982,3
37,ST. STEPHEN'S GREEN SOUTH,22:30:00,22.769028871391075,3
37,ST. STEPHEN'S GREEN SOUTH,22:40:00,22.919270833333332,3
37,ST. STEPHEN'S GREEN SOUTH,22:50:00,22.968503937007874,3
37,ST. STEPHEN'S GREEN SOUTH,23:00:00,23.0,3
37,ST. STEPHEN'S GREEN SOUTH,23:10:00,23.076719576719576,3
37,ST. STEPHEN'S GREEN SOUTH,23:20:00,23.26984126984127,3
37,ST. STEPHEN'S GREEN SOUTH,23:30:00,23.283116883116882,3
37,ST. STEPHEN'S GREEN SOUTH,23:40:00,23.2109375,3
37,ST. STEPHEN'S GREEN SOUTH,23:50:00,23.330708661417322,3
38,TALBOT STREET,00:00:00,20.565552699228792,3
38,TALBOT STREET,00:10:00,20.803108808290155,3
38,TALBOT STREET,00:20:00,20.97650130548303,3
38,TALBOT STREET,00:30:00,20.925449871465297,3
38,TALBOT STREET,00:40:00,21.05426356589147,3
38,TALBOT STREET,00:50:00,20.969072164948454,3
38,TALBOT STREET,01:00:00,21.0,3
38,TALBOT STREET,01:10:00,20.96923076923077,3
38,TALBOT STREET,01:20:00,20.956410256410255,3
38,TALBOT STREET,01:30:00,20.930591259640103,3
38,TALBOT STREET,01:40:00,20.92248062015504,3
38,TALBOT STREET,01:50:00,20.98714652956298,3
38,TALBOT STREET,02:00:00,20.910485933503836,3
38,TALBOT STREET,02:10:00,20.9309462915601,3
38,TALBOT STREET,02:20:00,20.98205128205128,3
38,TALBOT STREET,02:30:00,20.97179487179487,3
38,TALBOT STREET,02:40:00,20.9309462915601,3
38,TALBOT STREET,02:50:00,20.9515306122449,3
38,TALBOT STREET,03:00:00,20.95408163265306,3
38,TALBOT STREET,03:10:00,20.948979591836736,3
38,TALBOT STREET,03:20:00,20.979539641943735,3
38,TALBOT STREET,03:30:00,20.933503836317136,3
38,TALBOT STREET,03:40:00,20.907692307692308,3
38,TALBOT STREET,03:50:00,20.994884910485933,3
38,TALBOT STREET,04:00:00,20.989795918367346,3
38,TALBOT STREET,04:10:00,21.028132992327365,3
38,TALBOT STREET,04:20:00,21.00769230769231,3
38,TALBOT STREET,04:30:00,20.901554404145077,3
38,TALBOT STREET,04:40:00,21.04871794871795,3
38,TALBOT STREET,04:50:00,20.712082262210796,3
38,TALBOT STREET,05:00:00,20.61855670103093,3
38,TALBOT STREET,05:10:00,20.3419689119171,3
38,TALBOT STREET,05:20:00,19.689922480620154,3
38,TALBOT STREET,05:30:00,19.424164524421595,3
38,TALBOT STREET,05:40:00,19.60668380462725,3
38,TALBOT STREET,05:50:00,19.456410256410255,3
38,TALBOT STREET,06:00:00,19.9559585492228,3
38,TALBOT STREET,06:10:00,20.112820512820512,3
38,TALBOT STREET,06:20:00,19.54780361757106,3
38,TALBOT STREET,06:30:00,19.267352185089976,3
38,TALBOT STREET,06:40:00,19.76485788113695,3
38,TALBOT STREET,06:50:00,20.27461139896373,3
38,TALBOT STREET,07:00:00,20.4559585492228,3
38,TALBOT STREET,07:10:00,20.71611253196931,3
38,TALBOT STREET,07:20:00,20.623711340206185,3
38,TALBOT STREET,07:30:00,21.627249357326477,3
38,TALBOT STREET,07:40:00,23.0,3
38,TALBOT STREET,07:50:00,23.7984693877551,3
38,TALBOT STREET,08:00:00,23.6340206185567,3
38,TALBOT STREET,08:10:00,23.705426356589147,3
38,TALBOT STREET,08:20:00,23.61855670103093,3
38,TALBOT STREET,08:30:00,24.231362467866322,3
38,TALBOT STREET,08:40:00,25.043589743589745,3
38,TALBOT STREET,08:50:00,24.875,3
38,TALBOT STREET,09:00:00,24.871794871794872,3
38,TALBOT STREET,09:10:00,25.310077519379846,3
38,TALBOT STREET,09:20:00,25.347043701799485,3
38,TALBOT STREET,09:30:00,25.582474226804123,3
38,TALBOT STREET,09:40:00,26.020671834625322,3
38,TALBOT STREET,09:50:00,25.797953964194374,3
38,TALBOT STREET,10:00:00,25.814432989690722,3
38,TALBOT STREET,10:10:00,25.815856777493607,3
38,TALBOT STREET,10:20:00,25.677002583979327,3
38,TALBOT STREET,10:30:00,25.68051948051948,3
38,TALBOT STREET,10:40:00,26.036175710594314,3
38,TALBOT STREET,10:50:00,25.74102564102564,3
38,TALBOT STREET,11:00:00,25.77948717948718,3
38,TALBOT STREET,11:10:00,25.69090909090909,3
38,TALBOT STREET,11:20:00,25.83419689119171,3
38,TALBOT STREET,11:30:00,25.789203084832906,3
38,TALBOT STREET,11:40:00,26.088311688311688,3
38,TALBOT STREET,11:50:00,26.213917525773194,3
38,TALBOT STREET,12:00:00,26.053708439897697,3
38,TALBOT STREET,12:10:00,26.276485788113696,3
38,TALBOT STREET,12:20:00,26.14833759590793,3
38,TALBOT STREET,12:30:00,26.020565552699228,3
38,TALBOT STREET,12:40:00,25.478036175710596,3
38,TALBOT STREET,12:50:00,25.32992327365729,3
38,TALBOT STREET,13:00:00,25.077720207253886,3
38,TALBOT STREET,13:10:00,25.10796915167095,3
38,TALBOT STREET,13:20:00,25.27061855670103,3
38,TALBOT STREET,13:30:00,25.036082474226806,3
38,TALBOT STREET,13:40:00,24.466494845360824,3
38,TALBOT STREET,13:50:00,24.1520618556701,3
38,TALBOT STREET,14:00:00,23.840616966580978,3
38,TALBOT STREET,14:10:00,23.8025641025641,3
38,TALBOT STREET,14:20:00,23.520833333333332,3
38,TALBOT STREET,14:30:00,23.553246753246754,3
38,TALBOT STREET,14:40:00,23.093264248704664,3
38,TALBOT STREET,14:50:00,22.802597402597403,3
38,TALBOT STREET,15:00:00,22.492268041237114,3
38,TALBOT STREET,15:10:00,21.95115681233933,3
38,TALBOT STREET,15:20:00,20.992248062015506,3
38,TALBOT STREET,15:30:00,20.6046511627907,3
38,TALBOT STREET,15:40:00,19.823376623376625,3
38,TALBOT STREET,15:50:00,19.04922279792746,3
38,TALBOT STREET,16:00:00,17.72938144329897,3
38,TALBOT STREET,16:10:00,17.347043701799485,3
38,TALBOT STREET,16:20:00,16.65897435897436,3
38,TALBOT STREET,16:30:00,16.690537084398976,3
38,TALBOT STREET,16:40:00,16.746770025839794,3
38,TALBOT STREET,16:50:00,16.53470437017995,3
38,TALBOT STREET,17:00:00,15.376288659793815,3
38,TALBOT STREET,17:10:00,15.352331606217616,3
38,TALBOT STREET,17:20:00,15.282051282051283,3
38,TALBOT STREET,17:30:00,15.277922077922078,3
38,TALBOT STREET,17:40:00,15.824742268041238,3
38,TALBOT STREET,17:50:00,15.719794344473007,3
38,TALBOT STREET,18:00:00,15.956298200514139,3
38,TALBOT STREET,18:10:00,16.10230179028133,3
38,TALBOT STREET,18:20:00,15.984455958549223,3
38,TALBOT STREET,18:30:00,16.161953727506425,3
38,TALBOT STREET,18:40:00,16.11111111111111,3
38,TALBOT STREET,18:50:00,16.668380462724937,3
38,TALBOT STREET,19:00:00,16.987080103359173,3
38,TALBOT STREET,19:10:00,17.064432989690722,3
38,TALBOT STREET,19:20:00,17.118251928020566,3
38,TALBOT STREET,19:30:00,17.247395833333332,3
38,TALBOT STREET,19:40:00,17.399484536082475,3
38,TALBOT STREET,19:50:00,17.74484536082474,3
38,TALBOT STREET,20:00:00,18.098958333333332,3
38,TALBOT STREET,20:10:00,18.264935064935067,3
